step,amount,newbalanceOrig,newbalanceDest,isFraud,type_CASH_OUT,type_TRANSFER
230,224134.94,0.0,5815461.78,0,1,0
17,439321.29,0.0,6362657.57,0,1,0
159,36309.84,33238.16,264287.38,0,1,0
209,222471.21,0.0,270949.16,0,1,0
208,61493.15,0.0,67724.66,0,1,0
283,103924.16,0.0,915217.22,0,1,0
263,37709.06,0.0,275016.72,0,1,0
11,123318.31,0.0,568536.36,0,0,1
250,71419.74,0.0,219438.43,0,1,0
396,28972.57,0.0,217780.79,0,1,0
138,236941.53,0.0,8086566.96,0,1,0
329,109546.65,0.0,500275.68,0,1,0
46,173977.27,0.0,1771379.33,0,1,0
190,223599.65,0.0,2167127.66,0,1,0
279,80837.39,0.0,767382.84,0,1,0
353,55.99,0.0,728114.7,0,1,0
9,298238.52,0.0,1597065.52,0,1,0
214,207697.01,0.0,1401133.0,0,1,0
356,392846.71,0.0,1060182.52,0,0,1
130,95457.93,0.0,1072625.27,0,1,0
401,403378.69,0.0,6051783.67,0,0,1
164,93417.24,0.0,374575.02,0,1,0
18,356502.6,0.0,1254084.59,0,1,0
207,17970.27,0.0,691485.34,0,1,0
374,178962.48,0.0,970789.34,0,1,0
401,127384.03,0.0,3139095.85,0,1,0
585,82277.97,0.0,1472542.42,0,1,0
325,273015.58,0.0,273015.58,0,1,0
355,79275.29,0.0,797459.91,0,1,0
130,133405.67,0.0,133405.67,0,1,0
11,421915.56,0.0,568178.57,0,1,0
394,256157.14,0.0,3029365.13,0,1,0
20,15139.88,0.0,1068682.87,0,1,0
11,355736.41,0.0,371351.43,0,1,0
353,188156.86,0.0,509042.98,0,1,0
95,121192.5,0.0,5125924.92,0,1,0
404,35753.2,34452.8,132239.66,0,1,0
237,806262.59,0.0,2186059.63,0,0,1
378,104412.64,0.0,417127.52,0,1,0
130,86842.43,0.0,436165.66,0,1,0
153,370517.45,0.0,1493838.28,0,1,0
259,267719.33,0.0,267719.33,0,1,0
210,97865.7,0.0,478410.81,0,1,0
255,338258.51,0.0,338258.51,0,1,0
329,307471.81,0.0,50734.78,0,1,0
236,231116.62,0.0,3488104.92,0,1,0
131,358294.52,0.0,3127050.86,0,1,0
257,204672.4,0.0,9389812.23,0,1,0
237,949587.52,0.0,5133758.08,0,0,1
331,190144.24,0.0,7582567.01,0,1,0
324,100908.08,0.0,632554.95,0,1,0
687,264656.58,0.0,737330.94,0,1,0
186,384401.02,0.0,803343.24,0,1,0
403,46371.4,0.0,346624.65,0,0,1
305,47443.78,209038.22,90027.5,0,1,0
42,749868.82,0.0,6342045.79,0,0,1
251,445400.39,0.0,936850.98,0,1,0
356,36894.85,0.0,1562275.74,0,1,0
165,234331.73,0.0,650669.58,0,1,0
253,257151.08,0.0,723315.75,0,1,0
15,212010.0,0.0,715841.84,0,1,0
178,139696.35,0.0,328876.61,0,1,0
40,491144.16,0.0,491144.16,0,1,0
305,1394595.37,0.0,14788890.85,0,0,1
3,445570.0,0.0,1482025.15,0,0,1
162,274458.64,0.0,1649754.23,0,1,0
135,1433554.34,0.0,3572619.04,0,0,1
140,289715.71,0.0,512305.86,0,1,0
40,173393.87,0.0,272720.33,0,1,0
19,309952.91,0.0,310696.91,0,0,1
355,72280.2,0.0,3159817.23,0,1,0
542,387361.37,0.0,5169920.88,0,1,0
157,333667.57,0.0,333667.57,0,1,0
299,227330.98,0.0,980006.19,0,1,0
301,3298226.65,0.0,7278698.99,0,0,1
596,31310.07,0.0,90821.82,0,0,1
259,163574.93,0.0,163574.93,0,1,0
709,146449.13,0.0,3566363.58,0,1,0
542,200113.5,0.0,442501.79,0,1,0
36,270645.09,0.0,467220.9,0,1,0
12,154788.73,0.0,2666929.18,0,0,1
132,6036.62,117634.38,6036.62,0,1,0
166,277448.07,0.0,681362.84,0,1,0
377,104685.04,0.0,3199948.16,0,1,0
328,165225.06,0.0,430219.55,0,1,0
210,86435.84,0.0,316600.18,0,1,0
352,471310.9,0.0,471310.9,0,1,0
143,1814425.67,0.0,23699768.0,0,0,1
684,118074.01,163580.99,194640.04,0,1,0
179,82509.33,424416.67,82509.33,0,1,0
403,272923.81,0.0,272923.81,0,1,0
378,746689.88,0.0,1793124.23,0,0,1
235,165413.15,0.0,3886937.11,0,1,0
43,155320.03,0.0,2663729.61,0,1,0
137,295349.58,0.0,295349.58,0,1,0
428,111059.23,0.0,229778.17,0,1,0
514,74625.82,0.0,7759707.38,0,1,0
134,13855.44,0.0,1370493.36,0,1,0
278,52018.89,0.0,80563.04,0,1,0
16,509387.58,0.0,2153635.72,0,1,0
329,2423315.54,0.0,5380323.65,0,0,1
351,38010.59,0.0,56306.94,0,1,0
181,212468.38,0.0,525705.42,0,1,0
379,294730.7,0.0,5996929.25,0,1,0
234,20516.12,0.0,570709.45,0,1,0
262,146243.37,0.0,289731.77,0,1,0
201,41969.87,10066.13,41969.87,0,1,0
350,19531.78,0.0,1863931.22,0,1,0
13,283827.14,0.0,4915502.35,0,1,0
397,125986.6,0.0,503373.25,0,0,1
163,34978.47,0.0,110847.41,0,1,0
348,118628.12,0.0,361645.21,0,1,0
283,69648.28,0.0,718245.51,0,1,0
403,366566.73,0.0,811308.77,0,0,1
37,86461.87,0.0,219281.51,0,1,0
139,47070.66,0.0,129147.13,0,1,0
135,115846.86,0.0,5603203.66,0,1,0
129,217223.72,0.0,217223.72,0,1,0
379,129146.04,0.0,401784.2,0,1,0
356,141748.57,0.0,398163.41,0,1,0
236,232237.62,0.0,1447351.27,0,1,0
373,121621.23,0.0,255680.89,0,1,0
355,30591.27,14340.13,98586.21,0,1,0
348,1059953.17,0.0,1059953.17,0,0,1
154,45480.11,0.0,538193.42,0,1,0
346,180824.08,0.0,8709720.18,0,1,0
229,15907.58,0.0,4336505.96,0,1,0
538,124387.33,0.0,690230.0,0,1,0
181,82761.38,0.0,3181848.61,0,1,0
210,276315.86,0.0,1531417.74,0,1,0
328,241834.12,0.0,1338688.79,0,1,0
398,276073.93,0.0,493271.17,0,1,0
644,98052.71,0.0,258689.32,0,1,0
235,337637.97,0.0,1400334.88,0,1,0
358,2940.21,3821.79,13113.55,0,0,1
522,88204.8,0.0,729965.0,0,1,0
228,351132.54,0.0,1827549.45,0,1,0
300,193885.82,0.0,214550.86,0,1,0
356,225577.77,0.0,1404148.97,0,1,0
40,10549.75,0.0,10549.75,0,1,0
397,35183.16,0.0,1609511.8,0,0,1
159,410239.9,0.0,421937.11,0,1,0
202,256220.24,0.0,1007028.73,0,1,0
500,433130.77,0.0,1878738.31,0,0,1
351,119185.11,0.0,823576.05,0,1,0
380,117234.47,0.0,12608589.91,0,1,0
133,94220.26,0.0,7004554.04,0,1,0
287,78676.4,0.0,319470.48,0,1,0
211,67947.77,0.0,3276450.08,0,0,1
184,117997.06,0.0,309643.76,0,1,0
321,47028.76,0.0,503959.64,0,0,1
42,307479.87,0.0,5923344.65,0,1,0
210,322076.51,0.0,322076.51,0,0,1
130,203116.97,0.0,6097688.37,0,1,0
589,123593.05,0.0,308356.75,0,1,0
252,95456.53,0.0,3386151.67,0,1,0
35,874138.86,0.0,1284657.22,0,0,1
256,105499.68,0.0,159838.6,0,1,0
282,214902.97,0.0,1316183.37,0,1,0
375,75510.41,0.0,487325.78,0,1,0
158,53012.28,0.0,616699.56,0,1,0
347,272854.45,0.0,4663615.73,0,1,0
284,42043.55,0.0,488203.15,0,1,0
347,88636.81,0.0,659496.44,0,1,0
40,222349.94,0.0,493042.72,0,1,0
178,140777.78,0.0,680243.82,0,1,0
20,215000.5,0.0,1894532.23,0,0,1
379,155456.21,102453.79,258110.68,0,1,0
157,154805.42,0.0,2445554.39,0,1,0
283,209204.57,0.0,209204.57,0,0,1
330,20287.99,0.0,88521.53,0,1,0
43,160840.17,0.0,470014.99,0,1,0
305,173470.25,0.0,2527282.81,0,1,0
24,66350.92,0.0,200846.95,0,1,0
182,58695.42,0.0,618135.04,0,1,0
21,29055.93,71964.07,4393201.8,0,1,0
274,246931.3,0.0,258969.17,0,1,0
239,363217.7,0.0,363217.7,0,0,1
181,274657.73,0.0,1645018.09,0,1,0
16,135016.3,0.0,509739.29,0,1,0
129,99922.99,0.0,4433834.65,0,1,0
10,378384.89,0.0,5873978.21,0,1,0
372,67880.5,0.0,67880.5,0,1,0
297,1667035.25,0.0,1804397.49,0,0,1
283,2374.14,18948.86,2374.14,0,1,0
18,203131.38,0.0,5385309.04,0,1,0
158,136387.24,322129.05,3580850.07,0,1,0
188,12604.33,0.0,219859.04,0,1,0
256,119385.54,0.0,119385.54,0,1,0
251,206575.66,0.0,644239.37,0,1,0
327,182171.44,0.0,460278.3,0,1,0
37,910612.16,0.0,2000628.12,0,0,1
401,169403.23,0.0,371285.64,0,0,1
379,2446815.1,0.0,14054100.86,0,0,1
377,241019.64,0.0,1003223.48,0,1,0
156,399376.77,0.0,995288.25,0,0,1
329,21445.0,0.0,135667.97,0,1,0
348,48046.55,0.0,107127.46,0,1,0
301,229477.99,0.0,229477.99,0,1,0
384,115970.3,0.0,727711.61,0,1,0
407,71777.93,0.0,623649.53,0,1,0
304,286727.65,0.0,3570800.51,0,1,0
139,135368.68,0.0,135368.68,0,1,0
259,45076.29,0.0,45076.29,0,1,0
404,237702.78,0.0,237702.78,0,1,0
42,248697.13,0.0,2602750.41,0,1,0
181,309528.44,0.0,815046.29,0,1,0
162,346628.02,0.0,346628.02,0,0,1
141,682429.26,0.0,2186244.44,0,0,1
310,365473.02,0.0,384256.34,0,0,1
375,152557.35,0.0,837129.48,0,1,0
186,233091.15,0.0,448705.56,0,1,0
552,864456.77,0.0,2336963.1,0,0,1
304,243541.09,0.0,8686078.48,0,1,0
33,76409.16,0.0,3541628.09,0,1,0
372,351202.79,0.0,731984.5,0,1,0
383,529997.36,0.0,11305273.7,0,0,1
355,133834.51,118868.4,2343883.83,0,0,1
161,84961.45,0.0,1847482.75,0,1,0
12,562002.62,0.0,1841729.76,0,0,1
14,338312.3,0.0,1784827.71,0,0,1
43,172387.95,0.0,1027438.54,0,1,0
178,301719.16,0.0,1749917.12,0,1,0
186,87024.22,0.0,561747.25,0,1,0
231,108744.01,0.0,1389178.87,0,1,0
371,55461.45,0.0,609854.62,0,1,0
234,181214.22,0.0,6599056.95,0,1,0
134,286179.5,0.0,546958.37,0,1,0
139,389411.16,0.0,2911192.45,0,1,0
165,181312.58,0.0,4896246.91,0,1,0
155,121471.97,0.0,1274419.13,0,1,0
184,233308.84,0.0,391772.86,0,1,0
14,110640.07,0.0,5630589.06,0,1,0
211,34621.42,20505.58,1599351.27,0,1,0
374,222312.78,106976.22,235196.87,0,1,0
211,139142.54,0.0,264248.74,0,1,0
178,101967.1,0.0,7413369.97,0,1,0
153,147060.06,59336.94,147060.06,0,1,0
18,125555.81,36935.9,934954.85,0,0,1
41,969845.69,0.0,2310950.91,0,0,1
301,187490.33,0.0,364145.31,0,1,0
165,341556.05,0.0,664588.14,0,0,1
346,123766.16,0.0,252568.23,0,1,0
251,478706.78,0.0,1486286.36,0,0,1
305,57399.63,0.0,621201.49,0,1,0
132,179567.75,0.0,618328.47,0,1,0
129,197380.58,0.0,556778.28,0,1,0
352,69536.93,0.0,226452.36,0,1,0
327,55880.06,0.0,374226.56,0,0,1
14,123524.78,0.0,296351.04,0,1,0
324,79041.97,0.0,839285.41,0,1,0
326,131679.19,0.0,1352554.98,0,1,0
235,73570.34,0.0,1716172.84,0,1,0
34,440588.4,0.0,440588.4,0,1,0
249,160557.01,0.0,2324258.91,0,1,0
276,339672.03,0.0,339672.03,0,1,0
157,7332.07,0.0,277356.04,0,1,0
352,599037.55,0.0,8103825.98,0,0,1
326,80442.52,0.0,547825.39,0,1,0
162,38034.69,0.0,104486.13,0,1,0
403,482569.37,0.0,3267887.04,0,0,1
402,110303.66,18572.11,2523914.49,0,1,0
165,56224.33,0.0,226061.55,0,1,0
162,161785.73,0.0,693563.21,0,0,1
234,146678.55,0.0,1405294.2,0,1,0
401,277991.21,0.0,6726208.8,0,0,1
253,84649.68,0.0,2685407.2,0,1,0
324,50138.08,0.0,126877.78,0,1,0
129,268749.9,0.0,691872.97,0,0,1
13,301773.5,0.0,1391869.71,0,1,0
374,169101.67,0.0,3400807.25,0,1,0
380,172476.5,0.0,4638985.52,0,1,0
238,22118.06,0.0,118018.06,0,1,0
130,135453.08,0.0,682429.86,0,1,0
396,57560.87,91206.13,7885790.15,0,1,0
156,105043.37,0.0,3675973.01,0,1,0
139,115840.99,0.0,951756.92,0,1,0
207,730562.35,0.0,971043.65,0,0,1
301,123673.89,0.0,123673.89,0,1,0
42,219388.82,0.0,1642764.79,0,0,1
204,454381.2,0.0,10310166.44,0,0,1
261,71381.16,0.0,273865.35,0,1,0
137,38307.03,0.0,38307.03,0,1,0
209,211558.8,0.0,217334.55,0,1,0
345,105100.79,0.0,1039269.97,0,1,0
39,336362.04,0.0,336362.04,0,1,0
394,19042.4,0.0,55429.86,0,1,0
38,350977.5,0.0,5880345.45,0,1,0
40,165414.6,104814.35,995694.16,0,1,0
396,391254.84,0.0,731048.1,0,1,0
253,48641.15,0.0,608976.98,0,1,0
230,241905.21,0.0,877114.74,0,1,0
282,70554.55,0.0,173519.71,0,1,0
395,201503.06,0.0,4041976.58,0,1,0
251,351436.81,0.0,1111431.35,0,1,0
251,51685.63,0.0,193517.55,0,1,0
350,301312.18,264100.86,2018199.3,0,1,0
256,295000.69,0.0,2353862.73,0,1,0
257,59539.09,0.0,939444.34,0,1,0
38,47130.32,747322.68,47130.32,0,1,0
183,59206.27,142431.73,2554450.78,0,1,0
187,326355.67,0.0,371110.48,0,1,0
186,3909.12,19154.88,2237432.31,0,1,0
235,283714.11,0.0,637461.62,0,0,1
348,46823.1,0.0,809224.83,0,1,0
347,2629404.13,0.0,5673691.47,0,0,1
8,83667.42,0.0,198577.91,0,1,0
155,165783.68,0.0,375818.43,0,1,0
399,101661.33,0.0,962244.41,0,1,0
37,818319.85,0.0,2513703.64,0,0,1
183,172817.73,0.0,2235828.97,0,1,0
17,16445.09,0.0,37095.09,0,1,0
187,75299.27,321026.73,1264962.64,0,1,0
283,206216.7,0.0,1908439.19,0,1,0
692,89228.21,279571.79,89228.21,0,1,0
93,129075.95,0.0,1243857.5,0,1,0
373,70144.93,0.0,97695.16,0,1,0
157,603335.44,0.0,1231595.82,0,0,1
187,340435.14,0.0,3313073.96,0,1,0
231,7328.86,0.0,2378636.24,0,1,0
19,2599.99,0.0,506174.5,0,1,0
211,68373.51,0.0,309360.3,0,1,0
140,893351.77,0.0,3989880.04,0,0,1
154,106808.22,0.0,106808.22,0,1,0
42,249373.06,0.0,1322466.16,0,1,0
19,81552.55,0.0,296942.03,0,1,0
331,295208.66,0.0,5154769.58,0,1,0
403,310480.51,0.0,3825531.13,0,0,1
234,303694.59,0.0,790517.2,0,1,0
378,353516.44,0.0,4111304.58,0,1,0
205,58575.79,0.0,365517.53,0,1,0
285,129768.45,0.0,6079034.72,0,1,0
20,136043.48,9457.52,483918.22,0,1,0
321,1873907.74,0.0,4641741.41,0,0,1
37,89017.61,0.0,3365293.11,0,1,0
185,143975.57,0.0,7085138.83,0,1,0
617,116356.53,202444.3,616421.27,0,1,0
189,186184.27,0.0,924154.03,0,1,0
211,16102.21,180881.79,4113001.45,0,1,0
350,139858.17,0.0,482667.76,0,1,0
255,86846.25,0.0,2910364.59,0,0,1
9,212889.22,0.0,6665890.87,0,1,0
11,1255913.06,0.0,9055370.37,0,0,1
139,5066.51,0.0,288085.87,0,1,0
181,424988.02,0.0,3866361.24,0,0,1
136,57603.81,0.0,268808.48,0,1,0
15,325699.41,0.0,1613973.53,0,0,1
188,269940.87,0.0,297218.46,0,1,0
225,13356.83,0.0,2156686.51,0,1,0
275,330577.12,0.0,612051.63,0,0,1
11,340872.03,0.0,0.0,0,1,0
9,42535.39,25249.61,0.0,0,1,0
16,230000.02,0.0,646327.34,0,1,0
353,347803.72,0.0,837252.82,0,0,1
373,326838.3,0.0,948858.69,0,1,0
235,331450.39,0.0,913455.91,0,1,0
19,165515.07,0.0,135051.24,0,1,0
132,32737.6,0.0,1099051.01,0,1,0
395,196955.87,0.0,13339804.82,0,1,0
161,269482.05,0.0,6939253.53,0,1,0
599,180890.14,0.0,1858189.31,0,1,0
188,268156.2,0.0,2106482.25,0,1,0
328,265542.83,92128.17,455040.43,0,0,1
38,167574.59,0.0,457202.82,0,1,0
259,224302.06,0.0,6110381.46,0,1,0
38,143451.51,0.0,0.0,0,1,0
347,390732.1,0.0,841597.77,0,1,0
184,14466.46,376.54,619128.62,0,1,0
9,29777.87,0.0,1329458.15,0,1,0
252,192993.33,0.0,192993.33,0,1,0
351,371039.51,0.0,371039.51,0,1,0
378,322596.81,0.0,881975.27,0,1,0
327,42419.94,0.0,5381471.24,0,1,0
204,349984.76,0.0,1145868.75,0,1,0
42,245537.99,0.0,708591.72,0,1,0
274,97226.71,0.0,323064.95,0,1,0
374,1862994.2,0.0,4654310.39,0,0,1
353,29279.84,0.0,291163.86,0,1,0
134,495069.91,0.0,2574725.18,0,1,0
16,39361.75,0.0,646327.34,0,1,0
143,409048.38,0.0,909881.99,0,0,1
183,113387.57,0.0,317276.48,0,1,0
350,32911.08,0.0,283061.96,0,1,0
332,139753.35,0.0,1399969.0,0,1,0
283,19119.03,126719.37,67261.49,0,1,0
159,506422.87,0.0,1095793.58,0,0,1
13,435479.86,0.0,435479.86,0,0,1
185,243860.85,0.0,3253916.86,0,1,0
255,172613.73,0.0,675367.24,0,1,0
380,21685.25,0.0,56147.6,0,1,0
161,17152.01,0.0,25439536.58,0,1,0
301,83542.84,0.0,951011.7,0,1,0
189,413138.93,0.0,2769183.81,0,0,1
400,1122.26,0.0,759741.59,0,1,0
185,192093.46,0.0,2341314.35,0,1,0
525,486982.85,0.0,1024374.86,0,0,1
326,145560.97,244210.68,1308595.29,0,1,0
33,25293.58,151511.42,370686.91,0,1,0
256,100146.14,0.0,966817.41,0,1,0
354,138971.83,0.0,551647.93,0,1,0
588,39525.89,0.0,437626.26,0,1,0
328,293059.94,0.0,1903983.34,0,1,0
213,239534.56,0.0,1821132.31,0,1,0
283,185808.88,0.0,590754.79,0,1,0
134,216206.79,0.0,3793496.26,0,1,0
348,52882.46,0.0,52882.46,0,1,0
256,133456.14,0.0,650624.88,0,0,1
474,299270.38,0.0,303247.12,0,1,0
13,8196.65,0.0,188687.53,0,1,0
274,84817.2,0.0,270865.92,0,1,0
403,15312.91,0.0,81053.13,0,1,0
43,255286.91,0.0,232439.8,0,1,0
428,177993.03,0.0,410373.75,0,1,0
322,257131.64,0.0,810643.9,0,1,0
283,120173.91,0.0,192588.66,0,1,0
34,67880.55,0.0,67880.55,0,1,0
9,226184.78,0.0,215122.84,0,1,0
346,292331.64,0.0,968254.58,0,1,0
358,147109.72,0.0,335454.81,0,1,0
180,280850.37,7109.63,99834.32,0,1,0
684,545851.44,0.0,1770251.42,0,0,1
299,44586.81,0.0,274925.91,0,1,0
331,477915.65,0.0,2439308.95,0,0,1
18,366884.39,0.0,2130881.61,0,1,0
347,123908.94,0.0,2027514.22,0,1,0
251,279010.85,0.0,600337.45,0,1,0
228,189288.88,16853.12,189288.88,0,1,0
180,39952.49,0.0,4362468.64,0,0,1
20,161905.97,0.0,670021.92,0,0,1
373,148235.78,0.0,1077811.04,0,1,0
231,20434.31,62669.69,2309474.14,0,1,0
283,111655.54,0.0,295721.72,0,1,0
251,56181.08,29939.92,56181.08,0,1,0
202,80868.05,0.0,584949.12,0,1,0
163,101819.06,0.0,520447.28,0,1,0
330,209866.52,0.0,209866.52,0,1,0
33,351661.52,0.0,1436990.68,0,0,1
211,125768.01,0.0,381446.45,0,1,0
353,3289779.77,0.0,7936002.74,0,0,1
311,136843.78,0.0,593715.28,0,1,0
354,84198.74,0.0,3679569.29,0,1,0
43,82832.4,0.0,2074018.9,0,1,0
349,58812.19,0.0,235276.21,0,1,0
401,71962.73,0.0,71962.73,0,1,0
398,2886.32,0.0,102949.04,0,1,0
203,195587.55,0.0,503210.88,0,1,0
203,15470.93,88431.07,26520.73,0,1,0
358,1060602.71,0.0,2323209.03,0,0,1
330,138368.39,0.0,423567.43,0,0,1
42,231146.65,0.0,11369365.96,0,1,0
212,66588.56,0.0,230721.87,0,1,0
277,51557.7,0.0,901208.92,0,1,0
350,204248.81,0.0,983934.0,0,0,1
347,3733990.26,0.0,9617942.11,0,0,1
334,79654.84,0.0,171418.16,0,1,0
44,189572.29,0.0,545988.82,0,1,0
544,59910.71,11823.29,75511.7,0,1,0
403,465050.0,0.0,1330824.0,0,1,0
345,76214.39,0.0,258344.57,0,1,0
274,9630.47,0.0,1945879.26,0,1,0
230,163827.29,0.0,714649.49,0,1,0
256,379155.6,0.0,379155.6,0,1,0
204,51772.06,0.0,332692.42,0,1,0
13,226753.82,0.0,616842.19,0,1,0
34,79095.23,0.0,79095.23,0,1,0
327,142834.48,79059.52,142834.48,0,1,0
596,190136.21,0.0,236273.6,0,1,0
356,74498.54,0.0,77880.25,0,1,0
211,91466.02,0.0,1192405.18,0,1,0
190,260026.15,0.0,260026.15,0,1,0
303,112124.86,0.0,2084946.44,0,1,0
14,684421.18,0.0,1071324.86,0,0,1
283,59416.16,0.0,59416.16,0,1,0
158,381525.07,0.0,2116553.12,0,1,0
212,87505.24,0.0,87505.24,0,1,0
404,147636.69,0.0,1742188.45,0,1,0
236,336527.09,0.0,784517.62,0,0,1
42,155122.45,0.0,235467.35,0,1,0
205,248370.65,0.0,3382864.21,0,1,0
17,101475.32,0.0,2049021.63,0,1,0
395,120920.93,0.0,244642.82,0,1,0
228,295924.8,0.0,649012.89,0,1,0
251,420635.74,0.0,852900.81,0,0,1
37,232465.18,0.0,1286453.6,0,1,0
139,232802.69,0.0,232802.69,0,1,0
16,616261.25,0.0,192465.87,0,0,1
517,23285.43,23566.57,1641343.66,0,1,0
159,86678.62,0.0,148640.58,0,1,0
156,726958.99,0.0,8505888.96,0,0,1
400,95112.04,0.0,1256319.41,0,1,0
161,40195.97,0.0,102437.33,0,1,0
210,411184.17,0.0,7978019.71,0,1,0
403,57230.56,0.0,129985.96,0,1,0
273,95120.88,0.0,2011489.14,0,1,0
42,287993.67,0.0,883682.2,0,1,0
228,104200.28,0.0,166331.04,0,1,0
164,239604.05,0.0,425325.01,0,1,0
186,845378.33,0.0,2227562.7,0,0,1
162,257433.82,0.0,2472804.54,0,1,0
253,257648.75,0.0,1240136.31,0,1,0
353,688208.6,0.0,7455232.6,0,0,1
132,61697.82,0.0,564425.21,0,1,0
305,44026.0,0.0,1443905.01,0,1,0
17,150980.28,0.0,905842.96,0,0,1
257,317087.14,0.0,685616.81,0,1,0
259,167178.54,0.0,942200.47,0,1,0
137,135559.98,0.0,135559.98,0,1,0
154,9800.16,80103.28,2393431.53,0,0,1
354,199932.05,0.0,676196.12,0,1,0
585,365148.57,0.0,2066558.01,0,1,0
18,153418.9,0.0,163351.06,0,1,0
399,41265.33,0.0,317159.66,0,1,0
161,68122.58,1398.42,1360424.88,0,1,0
178,60487.51,48356.49,60487.51,0,1,0
208,178909.11,0.0,366118.01,0,1,0
35,105792.62,163527.38,105792.62,0,1,0
306,133450.63,0.0,169809.91,0,1,0
209,169043.88,112694.12,169043.88,0,1,0
402,1228540.83,0.0,2590575.46,0,0,1
180,514458.12,0.0,1516420.53,0,1,0
236,95826.21,0.0,774850.36,0,1,0
206,58247.09,0.0,752071.37,0,1,0
276,121434.01,0.0,302408.25,0,1,0
231,47880.27,0.0,90920.0,0,1,0
327,117178.47,0.0,297510.07,0,1,0
326,79420.31,72390.69,414222.53,0,1,0
309,17551.33,8887.67,1029969.61,0,1,0
230,95386.14,0.0,831802.54,0,0,1
203,932133.74,0.0,4004428.84,0,0,1
566,148613.44,113990.76,885693.07,0,0,1
178,192123.49,0.0,192123.49,0,1,0
331,16003.87,0.0,2867305.68,0,1,0
160,12066.05,7471.95,142764.75,0,1,0
306,101860.55,0.0,364024.74,0,1,0
265,227747.99,0.0,227747.99,0,0,1
35,112110.95,0.0,112110.95,0,1,0
204,24100.51,526070.49,2723249.56,0,1,0
331,14859.55,36729.45,14859.55,0,1,0
134,223953.13,0.0,3100038.47,0,1,0
164,63599.87,0.0,403467.59,0,0,1
160,38528.63,0.0,3880520.13,0,1,0
16,134701.68,0.0,180364.95,0,1,0
237,64220.52,0.0,225295.98,0,1,0
349,68429.73,0.0,1230289.46,0,1,0
162,332552.39,0.0,10683512.23,0,1,0
328,271904.65,328703.35,5710912.76,0,1,0
282,182796.13,0.0,1236469.39,0,0,1
10,356963.11,0.0,3011784.96,0,1,0
329,510306.66,0.0,2281376.16,0,1,0
165,28504.64,0.0,113222.76,0,1,0
330,336056.17,0.0,336056.17,0,1,0
11,312343.26,0.0,873563.41,0,1,0
140,18974.5,2276.5,378497.39,0,1,0
130,1618194.22,0.0,14934627.22,0,0,1
256,225251.68,0.0,1695622.77,0,1,0
305,79944.31,0.0,222139.4,0,1,0
301,76530.54,0.0,76530.54,0,1,0
380,370612.61,0.0,713693.54,0,1,0
254,15506.35,0.0,15506.35,0,1,0
235,1019103.85,0.0,1019103.85,0,0,1
298,458569.78,0.0,475119.02,0,1,0
225,350758.84,0.0,350758.84,0,1,0
14,71910.28,0.0,935274.74,0,1,0
19,779231.86,0.0,3928209.06,0,0,1
403,121945.08,0.0,709138.42,0,1,0
514,277671.27,0.0,7392159.42,0,1,0
573,79997.23,0.0,691341.9,0,1,0
374,95426.85,0.0,148548.16,0,1,0
10,146277.69,0.0,44335.41,0,1,0
184,89320.69,0.0,89320.69,0,1,0
133,90383.92,0.0,720476.26,0,1,0
17,151183.66,0.0,891875.16,0,1,0
307,35371.03,3557.74,1158392.1,0,0,1
42,166628.28,0.0,473473.98,0,1,0
139,272744.43,0.0,281652.04,0,1,0
256,112839.08,0.0,759534.76,0,1,0
331,861521.99,0.0,1115513.72,0,0,1
329,85429.27,15204.73,732605.25,0,1,0
139,255569.53,0.0,3007512.17,0,1,0
156,251085.12,0.0,251085.12,0,1,0
202,1016239.89,0.0,2666018.48,0,0,1
329,478622.86,0.0,3444439.65,0,1,0
188,263403.32,0.0,1563546.29,0,1,0
95,288117.73,39459.14,1666406.37,0,1,0
202,29861.61,0.0,29861.61,0,1,0
226,35171.92,0.0,74835.23,0,1,0
259,18862.88,447100.12,50873.81,0,1,0
179,48242.93,0.0,13338145.8,0,1,0
18,14195.45,7372.55,4265602.64,0,1,0
159,132614.93,0.0,4273316.34,0,1,0
358,221598.49,0.0,6156931.37,0,1,0
40,109629.55,0.0,4039949.23,0,1,0
330,526403.16,0.0,1981926.41,0,1,0
286,256554.35,0.0,6773940.28,0,1,0
188,187072.96,0.0,1003753.31,0,1,0
262,100737.31,0.0,1080295.64,0,1,0
212,65585.08,0.0,65585.08,0,1,0
324,1378965.29,0.0,1378965.29,0,0,1
212,146008.63,0.0,630175.96,0,1,0
21,208947.28,0.0,208947.28,0,1,0
135,310104.43,0.0,965144.05,0,1,0
184,407741.12,0.0,978903.44,0,1,0
254,35361.35,0.0,622003.96,0,1,0
177,405246.71,0.0,5071866.21,0,0,1
156,1873021.9,0.0,2282109.24,0,0,1
21,240559.59,0.0,4647446.41,0,1,0
404,216145.1,0.0,4141538.94,0,1,0
394,322065.4,0.0,2104288.95,0,1,0
283,152211.86,0.0,181090.31,0,1,0
229,313684.07,109096.93,867058.63,0,1,0
373,96981.58,0.0,986205.81,0,1,0
164,115894.71,0.0,423839.8,0,1,0
378,837522.27,0.0,846002.31,0,0,1
321,22785.33,0.0,391362.76,0,1,0
284,299879.28,97933.72,299879.28,0,0,1
250,44231.38,236417.62,2547702.38,0,1,0
178,19128.35,0.0,563279.78,0,1,0
351,290134.79,0.0,4791390.79,0,1,0
