step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFlaggedFraud,isFraud
227,CASH_OUT,9982.65,C688800351,0.0,0.0,C219771880,11106404.26,11116386.91,0,0
372,CASH_OUT,27972.74,C1304760530,0.0,0.0,C956316375,115151.5,143124.24,0,0
378,CASH_OUT,126786.47,C1834708384,166619.54,39833.07,C2094127249,51336.03,178122.5,0,0
134,CASH_OUT,328639.38,C1686858467,0.0,0.0,C10636201,860643.72,1189283.11,0,0
373,CASH_OUT,276212.26,C393566641,30356.0,0.0,C452637806,0.0,276212.26,0,0
370,CASH_OUT,506547.74,C930076217,0.0,0.0,C1205516879,12502995.82,13009543.56,0,0
404,CASH_OUT,95324.01,C591103497,0.0,0.0,C1264038296,330205.32,425529.33,0,0
210,CASH_OUT,76257.31,C907381473,20805.0,0.0,C805544949,0.0,76257.31,0,0
208,TRANSFER,9552.38,C90997069,0.0,0.0,C2114418564,238588.07,248140.45,0,0
132,TRANSFER,803239.86,C1946508283,0.0,0.0,C558360247,1722730.29,2525970.15,0,0
132,CASH_OUT,690219.55,C1918107137,178014.28,0.0,C1177365977,2764871.24,3455090.79,0,0
346,CASH_OUT,76210.85,C609236078,0.0,0.0,C427386347,768288.44,844499.3,0,0
278,TRANSFER,324700.6,C2040805482,20847.0,0.0,C253049171,164785.51,489486.11,0,0
394,CASH_OUT,268625.75,C957798783,0.0,0.0,C1853128400,698941.76,967567.51,0,0
237,CASH_OUT,105137.97,C1234853791,50485.0,0.0,C1837802411,0.0,105137.97,0,0
10,CASH_OUT,463848.36,C323104421,20039.0,0.0,C918100626,249939.28,713787.63,0,0
257,CASH_OUT,168047.6,C140428487,11183.0,0.0,C1764597024,0.0,168047.6,0,0
134,CASH_OUT,305303.48,C761895419,0.0,0.0,C1852596747,948392.76,1253696.24,0,0
326,CASH_OUT,126192.19,C1070267257,0.0,0.0,C1946387476,147760.03,273952.21,0,0
43,CASH_OUT,2343.71,C505331653,15269.0,12925.29,C988974700,270676.23,273019.94,0,0
184,CASH_OUT,444420.36,C2067739682,173.0,0.0,C2137183169,0.0,444420.36,0,0
395,CASH_OUT,431164.02,C860955433,0.0,0.0,C98226272,3473751.22,3904915.24,0,0
353,CASH_OUT,189402.08,C560513727,99744.0,0.0,C1926343982,5404112.42,5593514.5,0,0
157,CASH_OUT,320068.04,C92110165,148676.0,0.0,C1923807905,1198760.37,1518828.41,0,0
39,CASH_OUT,261041.8,C843183661,19860.0,0.0,C358817504,0.0,261041.8,0,0
328,CASH_OUT,89031.0,C1892574979,0.0,0.0,C961138490,98789.65,187820.65,0,0
209,CASH_OUT,141530.94,C1043049718,497853.72,356322.78,C2117527376,57212.75,198743.68,0,0
204,TRANSFER,1631870.05,C1376032742,51704.8,0.0,C196583373,4804030.07,6435900.13,0,0
158,CASH_OUT,103358.63,C1171300022,16391.19,0.0,C1909504164,1940578.84,2043937.47,0,0
305,CASH_OUT,209729.54,C291516462,356136.23,146406.68,C1530421689,500800.51,710530.05,0,0
17,CASH_OUT,20590.86,C937494091,0.0,0.0,C2017118277,10908706.04,10929296.9,0,0
11,CASH_OUT,181261.29,C865509997,1821.0,0.0,C1886301021,79161.11,260422.4,0,0
401,TRANSFER,1366918.31,C221934964,387.0,0.0,C1517089349,3613243.16,4980161.47,0,0
249,CASH_OUT,57413.27,C1179964453,0.0,0.0,C929060032,1672074.77,1729488.05,0,0
595,CASH_OUT,133159.35,C519388856,75735.0,0.0,C105263731,510783.27,643942.62,0,0
136,CASH_OUT,321416.08,C1078639212,46236.0,0.0,C1654099780,0.0,321416.08,0,0
131,CASH_OUT,330132.18,C1405275788,0.0,0.0,C758888772,6905270.14,7235402.32,0,0
42,CASH_OUT,361339.74,C1561245885,29924.0,0.0,C1677239290,0.0,361339.74,0,0
225,TRANSFER,1267482.25,C1551514577,154.0,0.0,C46013135,4237265.97,5504748.23,0,0
377,CASH_OUT,161975.1,C587040054,7558.0,0.0,C496694277,4039260.45,4201235.55,0,0
306,CASH_OUT,100435.32,C635793080,161949.0,61513.68,C814224185,0.0,100435.32,0,0
260,CASH_OUT,193673.37,C379569805,0.0,0.0,C2147032897,623458.68,817132.05,0,0
209,CASH_OUT,51340.67,C1855912426,0.0,0.0,C92458595,728655.93,779996.61,0,0
12,CASH_OUT,387121.41,C1929307429,0.0,0.0,C502647399,1249972.98,1984689.03,0,0
206,CASH_OUT,12984.27,C1455962530,117.0,0.0,C1176558369,2251324.19,2264308.46,0,0
327,CASH_OUT,318212.94,C318172422,0.0,0.0,C851790945,1315510.89,1633723.83,0,0
227,TRANSFER,833566.55,C2092277745,0.0,0.0,C1845424579,6363771.39,7197337.94,0,0
180,TRANSFER,794744.12,C871662622,0.0,0.0,C1997254547,2616742.05,3411486.17,0,0
400,CASH_OUT,210998.06,C881948793,0.0,0.0,C457549254,4796653.03,5007651.09,0,0
36,CASH_OUT,8364.84,C1874878324,10328.0,1963.16,C1813863333,3889696.01,3898060.85,0,0
261,CASH_OUT,8338.23,C1445415683,23339.56,15001.33,C314532712,670315.65,678653.88,0,0
305,TRANSFER,1404008.15,C897436532,0.0,0.0,C269090579,40448429.74,41852437.89,0,0
355,CASH_OUT,66685.72,C18039012,25216.0,0.0,C45040313,249265.06,315950.78,0,0
350,CASH_OUT,225443.6,C1984713837,233929.75,8486.15,C79696217,641189.25,866632.85,0,0
297,CASH_OUT,214788.16,C679832488,0.0,0.0,C1731130992,1109252.79,1324040.95,0,0
253,TRANSFER,107618.59,C273592967,20266.0,0.0,C312936020,0.0,107618.59,0,0
202,TRANSFER,301095.96,C1471990893,0.0,0.0,C111455008,1050499.94,1351595.9,0,0
254,TRANSFER,688112.55,C1348279130,23319.0,0.0,C1729420871,14825.49,702938.04,0,0
544,CASH_OUT,49338.82,C851381601,50461.0,1122.18,C1036002930,0.0,49338.82,0,0
203,CASH_OUT,105327.27,C816723632,0.0,0.0,C1992750186,109085.09,214412.36,0,0
331,CASH_OUT,261525.89,C1298570587,404013.0,142487.11,C1665164674,3378214.1,3639740.0,0,0
619,CASH_OUT,11735.87,C1211052822,71337.0,59601.13,C2027615941,148516.32,160252.19,0,0
213,TRANSFER,1202055.09,C1003636300,89955.77,0.0,C1562773081,8155754.33,9357809.43,0,0
282,CASH_OUT,96632.67,C722450130,0.0,0.0,C1750771380,216332.17,312964.85,0,0
129,CASH_OUT,185043.66,C328961138,9028.0,0.0,C1364579413,834895.82,1019939.48,0,0
686,CASH_OUT,170586.58,C2091005120,34392.0,0.0,C1342134339,333596.35,504182.93,0,0
277,CASH_OUT,258339.34,C675745760,133.0,0.0,C1988221696,3445503.44,3703842.77,0,0
306,CASH_OUT,392846.93,C774467273,0.0,0.0,C850254647,4209184.53,4602031.46,0,0
405,TRANSFER,362510.48,C126226589,0.0,0.0,C790596044,11649967.12,12012477.6,0,0
129,CASH_OUT,298644.06,C1455032629,0.0,0.0,C1445972462,715780.12,1014424.18,0,0
405,CASH_OUT,166398.08,C1158582612,0.0,0.0,C1611334303,330487.02,496885.1,0,0
9,CASH_OUT,438512.48,C1361121201,0.0,0.0,C1840046890,1035188.09,6489417.12,0,0
399,TRANSFER,462905.81,C659444590,0.0,0.0,C1484975831,1124658.76,1587564.56,0,0
235,CASH_OUT,703.01,C682283644,30767.0,30063.99,C1994496885,3762930.29,3763633.29,0,0
251,CASH_OUT,65843.5,C741308565,0.0,0.0,C1281071967,142699.29,208542.79,0,0
138,CASH_OUT,128989.15,C1615399865,5510.0,0.0,C2067493680,52633.0,628485.1,0,0
234,CASH_OUT,138180.31,C661757941,69392.0,0.0,C443834683,163650.31,301830.61,0,0
139,CASH_OUT,55661.29,C1752901802,0.0,0.0,C69095011,1645528.24,1701189.53,0,0
131,CASH_OUT,324561.2,C276047601,134.0,0.0,C543018192,0.0,324561.2,0,0
139,CASH_OUT,104221.21,C1042550738,69945.52,0.0,C298092697,0.0,104221.21,0,0
129,CASH_OUT,21226.78,C1326240575,274.0,0.0,C1492865671,1095042.4,1331901.96,0,0
587,TRANSFER,875433.31,C206150160,0.0,0.0,C2039360961,3009148.8,3884582.11,0,0
275,CASH_OUT,124237.37,C1119090055,0.0,0.0,C1948051738,3942383.08,4066620.45,0,0
258,CASH_OUT,264147.98,C1554105772,0.0,0.0,C1384905316,1245257.79,1509405.77,0,0
43,CASH_OUT,59126.76,C436258410,21062.0,0.0,C2075843489,487403.52,546530.28,0,0
138,CASH_OUT,91994.82,C715010200,24362.0,0.0,C186358841,0.0,91994.82,0,0
573,CASH_OUT,253572.74,C887190668,0.0,0.0,C1645522352,11502335.79,11755908.53,0,0
301,CASH_OUT,68627.04,C283730491,0.0,0.0,C1200143734,18949431.98,19018059.02,0,0
565,CASH_OUT,223424.21,C1162765059,51971.0,0.0,C1399048478,590193.5,813617.71,0,0
42,CASH_OUT,327566.68,C1334217673,0.0,0.0,C947247993,1732718.49,2182189.33,0,0
328,TRANSFER,624565.61,C214328438,0.0,0.0,C462263781,1873122.61,2497688.22,0,0
15,CASH_OUT,163099.5,C1320411548,0.0,0.0,C1794939476,8105130.44,8332561.73,0,0
19,CASH_OUT,91683.06,C1608306601,129094.38,37411.32,C1928176648,308453.33,311012.78,0,0
261,CASH_OUT,175367.73,C994171510,147773.0,0.0,C1599110372,0.0,175367.73,0,0
260,CASH_OUT,222684.07,C302402878,0.0,0.0,C1445728711,1445428.76,1668112.83,0,0
15,TRANSFER,629347.6,C1418760871,0.0,0.0,C81548917,860781.17,1490128.77,0,0
304,TRANSFER,280740.91,C869021217,0.0,0.0,C808883142,3171640.09,3452381.01,0,0
451,CASH_OUT,90088.4,C1546625160,24952.0,0.0,C970767600,1896244.53,1986332.93,0,0
201,CASH_OUT,282525.73,C1910345377,0.0,0.0,C1489517545,1899762.1,2182287.83,0,0
226,CASH_OUT,129243.58,C995043596,0.0,0.0,C1337669302,1062704.91,1191948.49,0,0
304,CASH_OUT,359962.07,C1602151206,0.0,0.0,C650019197,602241.58,962203.65,0,0
15,CASH_OUT,260881.71,C878898958,209782.46,0.0,C399387267,320457.91,488911.92,0,0
495,TRANSFER,2624868.67,C482679670,235.0,0.0,C1260471599,232772.48,2857641.15,0,0
372,CASH_OUT,121436.58,C1587286162,0.0,0.0,C929297224,5532507.65,5653944.22,0,0
377,CASH_OUT,199169.0,C1589109023,118.0,0.0,C1857357520,5927465.37,6126634.37,0,0
44,TRANSFER,3105254.97,C1662970365,0.0,0.0,C823681343,4643939.51,7749194.48,0,0
309,CASH_OUT,88424.06,C1443330361,66113.0,0.0,C2138033593,0.0,88424.06,0,0
186,CASH_OUT,104533.44,C2014771327,60977.0,0.0,C1507610696,11943.31,116476.75,0,0
286,CASH_OUT,125447.83,C912232688,0.0,0.0,C1161259211,15959629.62,16085077.45,0,0
154,CASH_OUT,77098.43,C2048282094,0.0,0.0,C96899531,802503.77,879602.2,0,0
259,TRANSFER,612510.93,C1428475076,0.0,0.0,C464758339,1044208.55,1656719.48,0,0
283,CASH_OUT,59920.16,C1658803022,100221.0,40300.84,C1563699952,951269.24,1011189.4,0,0
255,CASH_OUT,116679.74,C155066308,56372.0,0.0,C1314445978,484481.71,601161.45,0,0
235,CASH_OUT,214239.84,C372714953,291.0,0.0,C1810974328,89475.25,303715.09,0,0
372,TRANSFER,1278184.25,C1946567795,9040.0,0.0,C602954012,36981.81,1315166.06,0,0
40,CASH_OUT,440595.18,C1282630326,62153.0,0.0,C2130247103,336601.68,777196.86,0,0
276,CASH_OUT,213103.72,C1632491069,0.0,0.0,C1610700838,1014769.63,1227873.34,0,0
213,CASH_OUT,116385.72,C1529665101,52943.0,0.0,C850618633,0.0,116385.72,0,0
544,CASH_OUT,28818.54,C23271990,0.0,0.0,C841700836,1078905.82,1107724.37,0,0
212,CASH_OUT,222138.29,C1806692799,0.0,0.0,C2039260934,6738213.59,6960351.88,0,0
13,CASH_OUT,135695.9,C1156639644,0.0,0.0,C446364279,6151959.41,6287655.3,0,0
43,CASH_OUT,9288.34,C1915537964,0.0,0.0,C1018765,2330960.02,2340248.36,0,0
188,CASH_OUT,256553.74,C1089731626,223687.0,0.0,C1333658308,763599.56,1020153.3,0,0
180,CASH_OUT,156156.84,C843553262,0.0,0.0,C173767476,213963.54,370120.38,0,0
249,TRANSFER,457299.81,C337795424,151.0,0.0,C119574895,538800.67,996100.48,0,0
297,CASH_OUT,187558.89,C625260884,0.0,0.0,C1384485389,2267635.5,2455194.4,0,0
375,CASH_OUT,44251.59,C1319623206,318327.49,274075.9,C460997507,2971389.26,3015640.85,0,0
19,CASH_OUT,95369.92,C1950873909,0.0,0.0,C647187605,2703067.68,2845244.37,0,0
275,CASH_OUT,57384.45,C436729031,50223.0,0.0,C922781443,347543.24,404927.69,0,0
345,TRANSFER,415718.53,C1215020992,0.0,0.0,C1383253352,840748.53,1256467.05,0,0
587,CASH_OUT,15067.94,C1893791059,0.0,0.0,C1368916391,1359641.37,1374709.3,0,0
397,TRANSFER,3261143.11,C1099206366,254114.0,0.0,C798399686,1125016.34,4386159.46,0,0
306,CASH_OUT,25986.18,C756415300,0.0,0.0,C775503755,259884.04,285870.22,0,0
11,CASH_OUT,105984.8,C1341610673,19474.0,0.0,C1613945092,34856.22,140841.02,0,0
183,TRANSFER,285474.73,C1630536452,19918.15,0.0,C122834721,1836855.43,2122330.16,0,0
656,CASH_OUT,569.63,C1972014146,22323.0,21753.37,C1716395518,0.0,569.63,0,0
142,CASH_OUT,4422.56,C1343570132,0.0,0.0,C1125776055,43367.35,47789.91,0,0
40,CASH_OUT,671193.11,C1496745514,0.0,0.0,C1830873179,3740285.87,4411478.99,0,0
253,CASH_OUT,59113.55,C2099060308,106259.0,47145.45,C1293530412,11776106.24,11835219.79,0,0
304,CASH_OUT,264106.54,C798217048,0.0,0.0,C154196182,488324.69,752431.23,0,0
187,CASH_OUT,69368.02,C1461494221,0.0,0.0,C2024918408,147648.18,601809.74,0,0
164,TRANSFER,495619.2,C947646146,261.0,0.0,C1739851599,0.0,495619.2,0,0
34,CASH_OUT,50180.59,C2142122029,0.0,0.0,C218165429,5371101.9,5421282.49,0,0
135,CASH_OUT,301190.24,C674845974,0.0,0.0,C740723349,2252731.59,2553921.83,0,0
135,CASH_OUT,288311.42,C390511878,0.0,0.0,C1614681715,573066.13,861377.55,0,0
20,CASH_OUT,122118.06,C1710710224,2183.0,0.0,C1002973579,249130.23,371248.29,0,0
201,CASH_OUT,99852.53,C514577482,0.0,0.0,C1841433929,1131583.19,1041089.99,0,0
158,TRANSFER,115952.06,C2120924188,27060.0,0.0,C906718881,706404.08,822356.13,0,0
283,CASH_OUT,74256.47,C507497574,0.0,0.0,C1926795438,1440649.44,1514905.9,0,0
253,CASH_OUT,70603.13,C270225931,0.0,0.0,C94383720,616999.85,687602.98,0,0
139,TRANSFER,228544.76,C1745451990,0.0,0.0,C312575394,970101.41,1198646.17,0,0
20,CASH_OUT,101328.83,C110238877,0.0,0.0,C2064980231,1655619.88,1771695.89,0,0
284,CASH_OUT,326200.32,C1979094505,0.0,0.0,C1954816611,1481586.19,1807786.5,0,0
160,CASH_OUT,208373.22,C1724225079,1604.0,0.0,C2104313868,0.0,208373.22,0,0
370,CASH_OUT,190923.0,C815318724,0.0,0.0,C1570799594,1238907.29,1429830.29,0,0
136,CASH_OUT,307487.6,C561375644,215230.0,0.0,C1337903246,69875.85,590092.92,0,0
259,CASH_OUT,131728.99,C833227007,0.0,0.0,C2046173256,1988182.86,2119911.85,0,0
282,TRANSFER,137436.93,C1309855580,0.0,0.0,C1726353955,1105299.7,1458420.08,0,0
592,CASH_OUT,79465.05,C280786085,0.0,0.0,C1874839316,177049.62,256514.68,0,0
301,CASH_OUT,135158.72,C1671822204,0.0,0.0,C752935374,2601640.66,2736799.37,0,0
19,CASH_OUT,176341.76,C104117898,205603.0,29261.24,C224334835,512180.41,688522.17,0,0
257,CASH_OUT,284468.98,C2020176621,72299.0,0.0,C1317024822,2303803.5,2588272.48,0,0
251,CASH_OUT,536987.83,C882614495,115634.0,0.0,C667944078,190417.4,727405.23,0,0
301,TRANSFER,96297.95,C602284579,0.0,0.0,C204758096,848732.85,945030.8,0,0
332,CASH_OUT,122219.05,C704911540,19556.0,0.0,C184867605,196180.05,318399.1,0,0
212,CASH_OUT,21546.87,C1087720657,0.0,0.0,C215128447,2590265.1,2611811.96,0,0
161,CASH_OUT,636224.69,C1315950482,5584.0,0.0,C214033895,1241528.38,1877753.06,0,0
179,CASH_OUT,105847.77,C2127896533,29928.0,0.0,C757659232,4101419.54,4207267.31,0,0
179,CASH_OUT,344111.28,C1509269468,134238.13,0.0,C606815938,7113276.83,7457388.11,0,0
327,CASH_OUT,308853.6,C832171016,2155.0,0.0,C854172602,1601379.01,2178380.46,0,0
278,CASH_OUT,226055.87,C939641695,161453.0,0.0,C1431847497,537075.32,763131.2,0,0
397,TRANSFER,58550.68,C1156353158,0.0,0.0,C1446245165,342409.4,400960.08,0,0
234,TRANSFER,398503.16,C1705783347,0.0,0.0,C1650851342,1390261.68,1788764.84,0,0
308,CASH_OUT,446098.94,C2025251138,0.0,0.0,C1706528559,784111.78,1230210.72,0,0
230,CASH_OUT,74693.07,C224346582,0.0,0.0,C218599067,182954.64,257647.71,0,0
299,CASH_OUT,171568.7,C697012818,0.0,0.0,C633419787,204744.7,84781.6,0,0
373,CASH_OUT,446967.98,C424206835,0.0,0.0,C1383862007,4188906.69,4635874.66,0,0
349,CASH_OUT,343691.38,C1150211187,55480.0,0.0,C14645225,1074352.11,1418043.49,0,0
694,CASH_OUT,149870.97,C523716651,30674.0,0.0,C476683643,459794.86,609665.83,0,0
259,CASH_OUT,211304.3,C750386382,0.0,0.0,C111823549,1489792.47,1701096.77,0,0
592,CASH_OUT,49672.26,C483405001,188.0,0.0,C80615154,0.0,49672.26,0,0
140,CASH_OUT,116290.15,C1940744175,0.0,0.0,C1174698001,301980.29,418270.44,0,0
129,CASH_OUT,103694.08,C635078740,31230.0,0.0,C1584664836,9952189.42,10026789.55,0,0
159,CASH_OUT,190521.16,C205633841,0.0,0.0,C1881454790,1986213.29,2176734.45,0,0
347,CASH_OUT,17226.04,C657674913,0.0,0.0,C973698465,1502193.86,1450330.45,0,0
235,CASH_OUT,238979.45,C718824866,468.0,0.0,C945413363,0.0,238979.45,0,0
347,TRANSFER,1699664.8,C1023064085,0.0,0.0,C618213372,2398545.18,4098209.98,0,0
43,CASH_OUT,230005.22,C150586565,0.0,0.0,C653604946,1092774.67,1322779.89,0,0
235,CASH_OUT,19688.39,C732713171,136.0,0.0,C1211791714,0.0,19688.39,0,0
137,CASH_OUT,110147.33,C850377285,0.0,0.0,C1701617613,733852.27,843999.6,0,0
137,CASH_OUT,375120.52,C1266619452,0.0,0.0,C1800452035,1304653.77,1679774.29,0,0
350,CASH_OUT,94613.57,C1993356114,0.0,0.0,C1438310742,353876.06,448489.63,0,0
405,CASH_OUT,140939.87,C1506340864,0.0,0.0,C137769815,3118768.03,3259707.9,0,0
285,CASH_OUT,277310.35,C110290807,0.0,0.0,C784702358,3279419.31,3556729.66,0,0
168,TRANSFER,152197.05,C1392961758,103442.0,0.0,C639231373,367078.18,519275.23,0,0
136,CASH_OUT,36591.28,C469927703,0.0,0.0,C1255980822,1925250.63,1961841.9,0,0
378,CASH_OUT,197145.72,C356023583,0.0,0.0,C938457462,812059.45,1009205.17,0,0
13,CASH_OUT,101439.09,C139703538,100265.0,0.0,C392424605,3286651.77,3388090.86,0,0
180,CASH_OUT,107744.29,C1348581735,29917.0,0.0,C1700506110,26483.44,134227.73,0,0
469,CASH_OUT,322747.97,C450372373,0.0,0.0,C580050589,4301034.77,4623782.74,0,0
13,CASH_OUT,193862.05,C597836926,21332.0,0.0,C459857341,8037.07,247307.52,0,0
48,CASH_OUT,119230.5,C1402888663,678.1,0.0,C972088944,183947.92,303178.42,0,0
168,CASH_OUT,113884.31,C419952530,0.0,0.0,C601173516,260161.99,374046.29,0,0
306,CASH_OUT,88830.5,C1756089391,0.0,0.0,C261832749,109416.89,198247.4,0,0
226,CASH_OUT,816179.93,C692613282,50786.0,0.0,C724353946,747453.3,1563633.23,0,0
259,CASH_OUT,1708.46,C1175476434,0.0,0.0,C1700852615,1211930.1,1213638.57,0,0
323,CASH_OUT,224016.4,C1442586715,0.0,0.0,C1192149805,648646.68,872663.08,0,0
250,CASH_OUT,124686.94,C1527324334,51876.0,0.0,C389961354,0.0,124686.94,0,0
164,CASH_OUT,271432.76,C975803770,0.0,0.0,C2103508153,1573075.74,1844508.5,0,0
162,CASH_OUT,264777.52,C53388486,0.0,0.0,C1281065736,4256007.63,4520785.14,0,0
164,TRANSFER,159778.21,C237039892,10182.0,0.0,C608410981,0.0,159778.21,0,0
369,TRANSFER,3230083.99,C1741358907,0.0,0.0,C1307139924,4840537.21,8070621.19,0,0
332,CASH_OUT,121043.46,C1726910664,28977.0,0.0,C762678509,1098449.58,1219493.04,0,0
298,CASH_OUT,110467.12,C1057609986,0.0,0.0,C1436136891,4776095.95,4886563.07,0,0
275,CASH_OUT,118985.83,C393159083,0.0,0.0,C1896302983,277354.09,396339.92,0,0
133,CASH_OUT,204061.66,C774511250,42146.0,0.0,C2144641711,100730.95,304792.61,0,0
354,CASH_OUT,247812.05,C1323956916,0.0,0.0,C1569992180,11766296.98,12014109.03,0,0
346,TRANSFER,350010.0,C633768216,0.0,0.0,C578371181,1426647.89,1776657.89,0,0
379,CASH_OUT,32433.39,C756795741,0.0,0.0,C1469272826,5924300.38,5956733.77,0,0
234,CASH_OUT,76130.59,C1998635975,20794.0,0.0,C1643576614,116547.46,192678.06,0,0
16,TRANSFER,269540.51,C719071819,0.0,0.0,C25075353,1319719.87,2154567.87,0,0
299,CASH_OUT,80207.51,C178804600,92881.25,12673.75,C1630665820,1117528.74,1197736.24,0,0
253,CASH_OUT,405278.36,C20245290,202957.0,0.0,C1293465468,0.0,405278.36,0,0
258,CASH_OUT,438137.43,C1593216997,0.0,0.0,C729683244,875419.52,1313556.94,0,0
281,CASH_OUT,29013.96,C1064366977,68692.0,39678.04,C1531894425,332331.87,361345.83,0,0
12,CASH_OUT,223188.63,C798880047,135246.92,0.0,C83378060,1322814.06,1975910.99,0,0
33,CASH_OUT,315868.96,C1261933539,10929.61,0.0,C1664330755,2346089.27,2661958.23,0,0
283,CASH_OUT,82692.41,C2117544116,0.0,0.0,C1876348874,663847.12,746539.53,0,0
177,CASH_OUT,112873.49,C1748127746,9442.0,0.0,C2054292515,468382.82,581256.32,0,0
542,CASH_OUT,25254.49,C2013047485,3197.0,0.0,C1491054324,963684.8,988939.29,0,0
661,CASH_OUT,455373.72,C569953426,202728.5,0.0,C1518956659,928210.07,1383583.8,0,0
329,CASH_OUT,16185.85,C1765587165,914722.0,898536.15,C1177653570,137489.8,153675.66,0,0
332,CASH_OUT,109030.02,C1923573602,0.0,0.0,C358415681,165698.35,274728.37,0,0
131,TRANSFER,1766067.47,C1434708058,0.0,0.0,C530012437,8787705.6,10553773.06,0,0
206,CASH_OUT,105115.01,C1134338535,0.0,0.0,C2041791656,143914.18,249029.18,0,0
280,CASH_OUT,300203.69,C704753344,0.0,0.0,C24966002,1437870.29,1738073.97,0,0
330,CASH_OUT,183675.79,C586994253,41783.0,0.0,C2053836503,0.0,183675.79,0,0
39,TRANSFER,24815.03,C930980505,19537.0,0.0,C707315921,18824.32,43639.35,0,0
162,CASH_OUT,90895.91,C830867980,176.0,0.0,C499996470,2190615.78,2281511.69,0,0
401,CASH_OUT,49253.12,C426467002,0.0,0.0,C551505170,163702.51,212955.63,0,0
279,CASH_OUT,80683.72,C843789879,99479.0,18795.28,C1674517606,27502.33,108186.05,0,0
305,CASH_OUT,109308.34,C1027384862,51048.0,0.0,C1798012643,0.0,109308.34,0,0
159,TRANSFER,529911.08,C2009721557,81487.0,0.0,C969419648,296498.44,826409.52,0,0
301,CASH_OUT,2190.98,C265634112,32946.0,30755.02,C596469000,0.0,2190.98,0,0
210,CASH_OUT,217700.16,C326822515,0.0,0.0,C732884996,3866463.29,4084163.44,0,0
160,CASH_OUT,78244.24,C920378940,14680.0,0.0,C212723152,0.0,78244.24,0,0
141,CASH_OUT,187096.43,C695475268,976.0,0.0,C1230350216,0.0,187096.43,0,0
235,TRANSFER,187320.5,C1533223647,0.0,0.0,C2001113476,252333.98,439654.48,0,0
35,CASH_OUT,153551.91,C688433809,108322.0,0.0,C134525593,0.0,153551.91,0,0
212,CASH_OUT,348082.03,C1494019449,1671.0,0.0,C1264506868,17815.42,365897.45,0,0
322,TRANSFER,1156080.13,C602419004,16006.0,0.0,C526273519,114696.01,1270776.14,0,0
356,CASH_OUT,5163.21,C1359366101,103623.0,98459.79,C625849432,455688.41,460851.62,0,0
41,CASH_OUT,98962.88,C906960917,12887.0,0.0,C952814354,0.0,98962.88,0,0
571,CASH_OUT,18882.55,C217764450,567.0,0.0,C1770963465,2288079.3,2306961.85,0,0
12,CASH_OUT,335956.77,C1951069620,208874.04,0.0,C1972433366,39646.59,375603.36,0,0
284,CASH_OUT,17040.78,C1772823157,51496.0,34455.22,C1345666000,0.0,17040.78,0,0
45,CASH_OUT,158468.16,C492202121,0.0,0.0,C1383831706,7835601.54,7994069.69,0,0
354,CASH_OUT,31443.36,C1211027476,0.0,0.0,C1365612534,2476489.39,2507932.74,0,0
500,CASH_OUT,191556.51,C1829966319,11515.0,0.0,C1060429589,701798.07,893354.58,0,0
352,TRANSFER,400307.57,C530647175,48989.0,0.0,C908968909,313126.33,713433.9,0,0
19,CASH_OUT,115479.3,C839387207,0.0,0.0,C851718019,261188.75,40875.86,0,0
330,CASH_OUT,359118.08,C2113008324,0.0,0.0,C371438712,728853.85,1087971.93,0,0
231,TRANSFER,116317.5,C1619632639,0.0,0.0,C824942585,380593.85,496911.36,0,0
12,CASH_OUT,120513.08,C955185468,0.0,0.0,C1877453512,245694.58,233323.39,0,0
254,CASH_OUT,32142.63,C1991830037,11058.0,0.0,C1003099359,0.0,32142.63,0,0
139,CASH_OUT,402239.2,C416200825,0.0,0.0,C1814846366,2190294.26,2592533.46,0,0
715,CASH_OUT,18906.07,C1066335691,1172.0,0.0,C1010391325,0.0,18906.07,0,0
374,CASH_OUT,69747.94,C1281633584,0.0,0.0,C954710462,1427510.02,1497257.96,0,0
40,TRANSFER,258283.14,C705378147,99637.0,0.0,C1618895539,102400.93,360684.07,0,0
227,CASH_OUT,74778.4,C1230277992,0.0,0.0,C675286571,222244.71,297023.11,0,0
569,CASH_OUT,300752.05,C570355081,15068.0,0.0,C1840541465,1975474.95,2276227.01,0,0
180,TRANSFER,1196998.32,C1739006510,663.0,0.0,C31493822,0.0,1196998.32,0,0
153,CASH_OUT,179720.06,C1387219280,0.0,0.0,C820132790,400209.52,579929.58,0,0
212,CASH_OUT,215510.39,C449894310,35540.0,0.0,C1984757032,180497.77,396008.16,0,0
373,CASH_OUT,263015.54,C1032427768,10555.0,0.0,C84404261,0.0,263015.54,0,0
298,TRANSFER,1379910.59,C966436196,53009.0,0.0,C1756366010,1430732.1,2810642.69,0,0
140,TRANSFER,4389749.11,C1686322080,0.0,0.0,C775647695,6581054.47,10803951.25,0,0
262,CASH_OUT,119140.27,C1956766677,0.0,0.0,C873016054,1771897.65,1891037.91,0,0
355,CASH_OUT,102255.56,C393617422,23614.0,0.0,C963618814,36167.16,138422.73,0,0
254,CASH_OUT,156973.6,C1398805331,102823.0,0.0,C428047092,412153.49,569127.09,0,0
135,CASH_OUT,29447.1,C377000670,696408.0,666960.9,C1944283834,0.0,29447.1,0,0
348,CASH_OUT,133578.17,C371195215,27044.0,0.0,C1556403754,588664.98,722243.15,0,0
376,CASH_OUT,73473.91,C1537544441,52153.0,0.0,C1855919268,97662.64,171136.55,0,0
